,Fecha,Latitud,Longitud,altura,V_radial,Reflectividad
370,2020-08-18_00:00:57,2.164,-77.862,4679.0,-2.837,13.167
371,2020-08-18_00:00:57,2.164,-77.862,6130.0,0.764,7.464
372,2020-08-18_00:00:57,2.164,-77.862,9408.0,-2.504,10.753
373,2020-08-18_00:00:57,2.245,-77.862,4616.5,-5.276,16.917
374,2020-08-18_00:00:57,2.245,-77.862,6030.2,2.035,14.428
375,2020-08-18_00:00:57,2.245,-77.862,9223.2,-3.186,13.391
376,2020-08-18_00:00:57,2.325,-77.862,4569.3,-1.701,25.679
377,2020-08-18_00:00:57,2.325,-77.862,5951.0,2.142,21.302
378,2020-08-18_00:00:57,2.325,-77.862,9077.5,-1.880,15.173
379,2020-08-18_00:00:57,2.406,-77.862,4541.3,-0.054,14.861
380,2020-08-18_00:00:57,2.406,-77.862,5907.1,-2.642,18.632
381,2020-08-18_00:00:57,2.406,-77.862,8991.9,-1.014,16.460
382,2020-08-18_00:00:57,2.487,-77.862,4527.1,-0.334,14.980
383,2020-08-18_00:00:57,2.487,-77.862,5882.4,-2.079,15.849
384,2020-08-18_00:00:57,2.487,-77.862,8949.6,0.576,11.544
385,2020-08-18_00:00:57,2.568,-77.862,4528.3,1.070,17.795
386,2020-08-18_00:00:57,2.568,-77.862,5884.4,-1.218,15.113
387,2020-08-18_00:00:57,2.568,-77.862,8953.5,0.303,7.125
388,2020-08-18_00:00:57,2.649,-77.862,4545.0,1.172,8.786
389,2020-08-18_00:00:57,2.649,-77.862,5913.5,-3.445,7.357
390,2020-08-18_00:00:57,2.730,-77.862,5968.5,-2.693,7.889
391,2020-08-18_00:00:57,2.730,-77.862,9107.6,0.726,9.562
392,2020-08-18_00:00:57,2.810,-77.862,9264.4,-1.452,11.056
393,2020-08-18_00:00:57,2.891,-77.862,9458.8,-1.080,10.545
394,2020-08-18_00:00:57,1.194,-77.781,6314.5,2.005,18.688
395,2020-08-18_00:00:57,1.274,-77.781,6101.9,1.670,24.568
396,2020-08-18_00:00:57,1.598,-77.781,5349.9,1.062,15.641
397,2020-08-18_00:00:57,1.679,-77.781,5190.6,0.284,26.361
398,2020-08-18_00:00:57,1.679,-77.781,6942.5,-0.157,16.156
399,2020-08-18_00:00:57,1.759,-77.781,5042.4,-4.299,22.692
400,2020-08-18_00:00:57,1.759,-77.781,6711.7,1.478,18.950
401,2020-08-18_00:00:57,1.759,-77.781,10492.2,0.000,12.690
402,2020-08-18_00:00:57,1.840,-77.781,4906.5,0.563,10.320
403,2020-08-18_00:00:57,1.840,-77.781,6497.0,-4.052,10.517
404,2020-08-18_00:00:57,1.840,-77.781,10094.7,0.000,11.105
405,2020-08-18_00:00:57,2.002,-77.781,4677.5,0.000,6.000
406,2020-08-18_00:00:57,2.002,-77.781,9409.4,-3.430,10.713
407,2020-08-18_00:00:57,2.083,-77.781,4585.5,0.000,10.758
408,2020-08-18_00:00:57,2.083,-77.781,5977.9,4.463,9.754
409,2020-08-18_00:00:57,2.083,-77.781,9124.2,-3.566,14.672
410,2020-08-18_00:00:57,2.164,-77.781,4504.6,-1.577,17.552
411,2020-08-18_00:00:57,2.164,-77.781,5844.7,3.101,14.856
412,2020-08-18_00:00:57,2.164,-77.781,8872.3,-3.093,18.428
413,2020-08-18_00:00:57,2.164,-77.781,12337.0,1.749,10.707
414,2020-08-18_00:00:57,2.245,-77.781,4441.6,-3.729,17.244
415,2020-08-18_00:00:57,2.245,-77.781,5739.6,1.922,21.459
416,2020-08-18_00:00:57,2.245,-77.781,8672.0,-3.278,17.117
417,2020-08-18_00:00:57,2.245,-77.781,12025.9,1.679,13.775
418,2020-08-18_00:00:57,2.325,-77.781,4391.4,-0.610,26.215
419,2020-08-18_00:00:57,2.325,-77.781,5656.4,-4.017,21.936
420,2020-08-18_00:00:57,2.325,-77.781,8516.5,-3.064,14.636
421,2020-08-18_00:00:57,2.406,-77.781,4365.1,0.744,14.081
422,2020-08-18_00:00:57,2.406,-77.781,5611.9,-3.450,19.021
423,2020-08-18_00:00:57,2.406,-77.781,8428.9,-1.575,12.188
424,2020-08-18_00:00:57,2.487,-77.781,4343.1,0.734,11.038
425,2020-08-18_00:00:57,2.487,-77.781,5574.2,-1.246,13.929
426,2020-08-18_00:00:57,2.487,-77.781,8361.1,0.692,11.220
427,2020-08-18_00:00:57,2.568,-77.781,4347.1,1.556,19.734
428,2020-08-18_00:00:57,2.568,-77.781,5580.8,-1.201,14.483
429,2020-08-18_00:00:57,2.568,-77.781,8373.2,2.303,10.082
430,2020-08-18_00:00:57,2.649,-77.781,4367.7,-0.354,16.287
431,2020-08-18_00:00:57,2.649,-77.781,5618.0,-2.414,14.838
432,2020-08-18_00:00:57,2.649,-77.781,8441.7,1.418,10.265
433,2020-08-18_00:00:57,2.649,-77.781,11670.2,0.924,4.960
434,2020-08-18_00:00:57,2.730,-77.781,4402.2,-1.483,6.200
435,2020-08-18_00:00:57,2.730,-77.781,5673.4,-3.251,12.500
436,2020-08-18_00:00:57,2.730,-77.781,8549.2,-0.085,11.381
437,2020-08-18_00:00:57,2.730,-77.781,11841.9,0.923,6.948
438,2020-08-18_00:00:57,2.810,-77.781,5764.2,-1.596,12.711
439,2020-08-18_00:00:57,2.810,-77.781,8714.6,-0.710,11.833
440,2020-08-18_00:00:57,2.810,-77.781,12093.3,-1.317,6.952
441,2020-08-18_00:00:57,1.194,-77.700,6184.1,2.146,21.298
442,2020-08-18_00:00:57,1.274,-77.700,5964.6,3.256,23.489
443,2020-08-18_00:00:57,1.679,-77.700,5045.7,-0.152,18.890
444,2020-08-18_00:00:57,1.679,-77.700,6717.0,-0.557,10.688
445,2020-08-18_00:00:57,1.759,-77.700,4894.3,-5.912,18.815
446,2020-08-18_00:00:57,1.759,-77.700,6479.7,1.083,14.500
447,2020-08-18_00:00:57,1.840,-77.700,4754.7,4.816,20.881
448,2020-08-18_00:00:57,1.840,-77.700,6254.9,-2.671,12.603
449,2020-08-18_00:00:57,1.840,-77.700,9640.5,0.000,8.500
450,2020-08-18_00:00:57,1.921,-77.700,4632.6,4.326,11.167
451,2020-08-18_00:00:57,1.921,-77.700,6055.7,-0.937,8.812
452,2020-08-18_00:00:57,2.002,-77.700,4519.8,2.917,13.036
453,2020-08-18_00:00:57,2.002,-77.700,5869.4,4.322,14.946
454,2020-08-18_00:00:57,2.002,-77.700,8925.2,-5.066,10.530
455,2020-08-18_00:00:57,2.083,-77.700,4424.0,0.831,16.054
456,2020-08-18_00:00:57,2.083,-77.700,5711.2,2.575,16.794
457,2020-08-18_00:00:57,2.083,-77.700,8619.1,-1.354,14.984
458,2020-08-18_00:00:57,2.083,-77.700,11948.1,0.000,8.600
459,2020-08-18_00:00:57,2.164,-77.700,4340.0,0.787,28.973
460,2020-08-18_00:00:57,2.164,-77.700,5569.3,1.028,27.659
461,2020-08-18_00:00:57,2.164,-77.700,8346.4,-1.273,23.213
462,2020-08-18_00:00:57,2.164,-77.700,11526.2,-1.649,11.004
463,2020-08-18_00:00:57,2.245,-77.700,4274.7,1.094,21.914
464,2020-08-18_00:00:57,2.245,-77.700,5458.7,-3.184,27.096
465,2020-08-18_00:00:57,2.245,-77.700,8133.0,-1.808,18.272
466,2020-08-18_00:00:57,2.245,-77.700,11194.3,0.902,9.513
467,2020-08-18_00:00:57,2.325,-77.700,4222.4,1.451,22.306
468,2020-08-18_00:00:57,2.325,-77.700,5369.7,-4.193,21.586
469,2020-08-18_00:00:57,2.325,-77.700,7961.2,-2.885,9.985
470,2020-08-18_00:00:57,2.406,-77.700,4190.7,1.717,21.022
471,2020-08-18_00:00:57,2.406,-77.700,5314.3,-1.518,22.259
472,2020-08-18_00:00:57,2.406,-77.700,7850.8,-1.081,12.313
473,2020-08-18_00:00:57,2.487,-77.700,4176.5,2.327,18.821
474,2020-08-18_00:00:57,2.487,-77.700,5288.8,-0.986,22.667
475,2020-08-18_00:00:57,2.487,-77.700,7806.9,-0.613,13.785
476,2020-08-18_00:00:57,2.568,-77.700,4175.4,2.624,16.455
477,2020-08-18_00:00:57,2.568,-77.700,5287.0,-1.125,19.669
478,2020-08-18_00:00:57,2.568,-77.700,7803.8,0.977,12.507
479,2020-08-18_00:00:57,2.649,-77.700,4197.8,1.232,20.050
480,2020-08-18_00:00:57,2.649,-77.700,5328.2,-2.508,21.581
481,2020-08-18_00:00:57,2.649,-77.700,7877.8,0.446,15.925
482,2020-08-18_00:00:57,2.649,-77.700,10798.7,-0.424,7.108
483,2020-08-18_00:00:57,2.730,-77.700,4233.8,0.125,8.122
484,2020-08-18_00:00:57,2.730,-77.700,5388.2,-2.995,10.822
485,2020-08-18_00:00:57,2.730,-77.700,7997.6,1.114,9.981
486,2020-08-18_00:00:57,2.730,-77.700,10986.5,-1.041,9.693
487,2020-08-18_00:00:57,2.810,-77.700,5484.3,-4.171,10.891
488,2020-08-18_00:00:57,2.810,-77.700,8179.5,1.121,11.826
489,2020-08-18_00:00:57,2.810,-77.700,11267.8,-0.908,6.242
490,2020-08-18_00:00:57,3.134,-77.700,4657.9,3.267,14.636
491,2020-08-18_00:00:57,3.134,-77.700,9350.7,-1.784,6.650
492,2020-08-18_00:00:57,3.215,-77.700,4789.0,1.574,12.000
493,2020-08-18_00:00:57,3.215,-77.700,6307.2,0.000,9.873
494,2020-08-18_00:00:57,1.679,-77.619,4909.3,0.000,15.071
495,2020-08-18_00:00:57,1.679,-77.619,6502.2,-0.322,14.160
496,2020-08-18_00:00:57,1.759,-77.619,4757.3,-1.374,12.143
497,2020-08-18_00:00:57,1.840,-77.619,4616.2,4.363,14.389
498,2020-08-18_00:00:57,1.840,-77.619,6030.3,0.000,8.750
499,2020-08-18_00:00:57,1.921,-77.619,4490.3,3.932,13.700
500,2020-08-18_00:00:57,1.921,-77.619,5820.4,-0.262,9.058
501,2020-08-18_00:00:57,2.002,-77.619,4373.3,2.587,20.833
502,2020-08-18_00:00:57,2.002,-77.619,5625.7,3.326,20.152
503,2020-08-18_00:00:57,2.002,-77.619,8461.1,0.538,4.250
504,2020-08-18_00:00:57,2.002,-77.619,11700.6,-1.774,9.756
505,2020-08-18_00:00:57,2.083,-77.619,4273.7,3.146,19.988
506,2020-08-18_00:00:57,2.083,-77.619,5456.7,4.221,21.675
507,2020-08-18_00:00:57,2.083,-77.619,8131.4,2.830,10.561
508,2020-08-18_00:00:57,2.083,-77.619,11188.0,-3.531,8.359
509,2020-08-18_00:00:57,2.164,-77.619,4186.9,0.993,23.329
510,2020-08-18_00:00:57,2.164,-77.619,5308.6,2.236,21.003
511,2020-08-18_00:00:57,2.164,-77.619,7846.0,3.171,18.827
512,2020-08-18_00:00:57,2.164,-77.619,10745.0,-3.666,9.420
513,2020-08-18_00:00:57,2.245,-77.619,4119.0,-4.305,19.696
514,2020-08-18_00:00:57,2.245,-77.619,5190.7,-0.383,18.347
515,2020-08-18_00:00:57,2.245,-77.619,7608.2,3.221,18.736
516,2020-08-18_00:00:57,2.245,-77.619,10380.1,-2.061,16.257
517,2020-08-18_00:00:57,2.325,-77.619,4064.5,3.861,20.790
518,2020-08-18_00:00:57,2.325,-77.619,5095.2,-2.104,22.142
519,2020-08-18_00:00:57,2.325,-77.619,7424.4,-2.560,7.250
520,2020-08-18_00:00:57,2.406,-77.619,4031.6,4.238,25.158
521,2020-08-18_00:00:57,2.406,-77.619,5036.5,2.651,23.637
522,2020-08-18_00:00:57,2.406,-77.619,7307.4,-3.127,9.367
523,2020-08-18_00:00:57,2.406,-77.619,9908.5,-1.647,0.000
524,2020-08-18_00:00:57,2.487,-77.619,4012.6,3.543,26.983
525,2020-08-18_00:00:57,2.487,-77.619,5003.0,1.572,29.555
526,2020-08-18_00:00:57,2.487,-77.619,7241.1,-2.536,6.514
527,2020-08-18_00:00:57,2.568,-77.619,4015.1,2.866,24.901
528,2020-08-18_00:00:57,2.568,-77.619,5007.4,-1.270,25.468
529,2020-08-18_00:00:57,2.568,-77.619,7251.5,-2.460,8.782
530,2020-08-18_00:00:57,2.649,-77.619,4036.4,1.840,13.066
531,2020-08-18_00:00:57,2.649,-77.619,5044.4,-1.173,12.848
532,2020-08-18_00:00:57,2.649,-77.619,7324.5,0.807,7.889
533,2020-08-18_00:00:57,2.649,-77.619,9932.5,-1.336,9.614
534,2020-08-18_00:00:57,2.730,-77.619,4076.3,0.914,4.237
535,2020-08-18_00:00:57,2.730,-77.619,5115.2,-1.994,6.883
536,2020-08-18_00:00:57,2.730,-77.619,10151.2,-2.408,11.832
537,2020-08-18_00:00:57,2.810,-77.619,10454.7,-1.589,8.927
538,2020-08-18_00:00:57,3.053,-77.619,5669.2,1.167,11.611
539,2020-08-18_00:00:57,3.053,-77.619,8541.5,-2.413,15.557
540,2020-08-18_00:00:57,3.053,-77.619,11826.1,-1.930,6.913
541,2020-08-18_00:00:57,3.134,-77.619,4518.0,1.055,18.440
542,2020-08-18_00:00:57,3.134,-77.619,5865.3,0.730,14.480
543,2020-08-18_00:00:57,3.134,-77.619,8916.0,-3.848,9.636
544,2020-08-18_00:00:57,3.134,-77.619,12406.2,-0.210,6.583
545,2020-08-18_00:00:57,3.215,-77.619,4649.3,1.298,10.962
546,2020-08-18_00:00:57,3.215,-77.619,6080.9,-0.377,12.722
547,2020-08-18_00:00:57,3.215,-77.619,9320.3,-5.115,5.250
548,2020-08-18_00:00:57,1.598,-77.538,4959.5,-0.210,6.500
549,2020-08-18_00:00:57,1.679,-77.538,4790.4,1.207,12.143
550,2020-08-18_00:00:57,1.759,-77.538,4635.0,3.180,21.541
551,2020-08-18_00:00:57,1.759,-77.538,6057.6,-1.093,17.074
552,2020-08-18_00:00:57,1.840,-77.538,4490.8,3.530,13.833
553,2020-08-18_00:00:57,1.840,-77.538,5821.3,0.000,16.466
554,2020-08-18_00:00:57,1.921,-77.538,4357.8,1.448,19.639
555,2020-08-18_00:00:57,1.921,-77.538,5600.7,1.308,15.513
556,2020-08-18_00:00:57,2.002,-77.538,4239.2,3.016,26.346
557,2020-08-18_00:00:57,2.002,-77.538,5398.2,2.523,26.138
558,2020-08-18_00:00:57,2.002,-77.538,8017.8,-0.903,18.757
559,2020-08-18_00:00:57,2.002,-77.538,11014.7,-3.087,16.732
560,2020-08-18_00:00:57,2.083,-77.538,4134.8,4.642,12.740
561,2020-08-18_00:00:57,2.083,-77.538,5218.0,3.559,15.313
562,2020-08-18_00:00:57,2.083,-77.538,7667.7,-0.138,14.267
563,2020-08-18_00:00:57,2.083,-77.538,10464.4,-3.310,8.788
564,2020-08-18_00:00:57,2.164,-77.538,4045.4,3.737,15.447
565,2020-08-18_00:00:57,2.164,-77.538,5061.6,3.729,19.873
566,2020-08-18_00:00:57,2.164,-77.538,7358.2,2.009,12.720
567,2020-08-18_00:00:57,2.164,-77.538,9986.5,-3.707,13.308
568,2020-08-18_00:00:57,2.245,-77.538,3972.9,1.213,12.182
569,2020-08-18_00:00:57,2.245,-77.538,4933.0,3.396,6.964
570,2020-08-18_00:00:57,2.245,-77.538,7098.9,2.452,12.977
571,2020-08-18_00:00:57,2.325,-77.538,3916.6,1.031,15.267
572,2020-08-18_00:00:57,2.325,-77.538,4832.0,3.633,17.047
573,2020-08-18_00:00:57,2.325,-77.538,6902.0,0.367,4.833
574,2020-08-18_00:00:57,2.406,-77.538,3879.6,3.030,27.288
575,2020-08-18_00:00:57,2.406,-77.538,4764.5,-3.724,28.100
576,2020-08-18_00:00:57,2.406,-77.538,6766.0,-0.294,10.117
577,2020-08-18_00:00:57,2.487,-77.538,3860.7,3.557,15.664
578,2020-08-18_00:00:57,2.487,-77.538,4730.2,-1.777,16.206
579,2020-08-18_00:00:57,2.487,-77.538,6696.4,-4.921,10.217
580,2020-08-18_00:00:57,2.568,-77.538,3863.3,2.827,20.840
581,2020-08-18_00:00:57,2.568,-77.538,4734.6,0.130,22.206
582,2020-08-18_00:00:57,2.568,-77.538,6707.0,-3.735,4.766
583,2020-08-18_00:00:57,2.649,-77.538,3886.2,1.963,11.856
584,2020-08-18_00:00:57,2.649,-77.538,4776.2,-1.363,14.340
585,2020-08-18_00:00:57,2.649,-77.538,6789.3,-2.057,5.562
586,2020-08-18_00:00:57,2.649,-77.538,9092.4,-1.554,3.014
587,2020-08-18_00:00:57,2.730,-77.538,4853.1,-2.181,4.250
588,2020-08-18_00:00:57,2.730,-77.538,9333.3,-1.960,7.195
589,2020-08-18_00:00:57,2.810,-77.538,9672.7,-2.698,5.500
590,2020-08-18_00:00:57,2.972,-77.538,4158.6,-1.836,7.500
591,2020-08-18_00:00:57,2.972,-77.538,5257.8,-3.223,11.873
592,2020-08-18_00:00:57,2.972,-77.538,7747.7,2.271,17.471
593,2020-08-18_00:00:57,2.972,-77.538,10596.3,-0.543,8.000
594,2020-08-18_00:00:57,3.053,-77.538,4266.7,-1.257,15.822
595,2020-08-18_00:00:57,3.053,-77.538,5444.3,0.185,18.174
596,2020-08-18_00:00:57,3.053,-77.538,8106.6,2.104,18.470
597,2020-08-18_00:00:57,3.053,-77.538,11156.8,-2.885,9.236
598,2020-08-18_00:00:57,3.134,-77.538,4389.1,-0.016,21.994
599,2020-08-18_00:00:57,3.134,-77.538,5651.4,-0.704,22.379
600,2020-08-18_00:00:57,3.134,-77.538,8501.5,-3.531,14.100
601,2020-08-18_00:00:57,3.134,-77.538,11766.0,-2.859,6.522
602,2020-08-18_00:00:57,3.215,-77.538,4523.0,1.020,15.545
603,2020-08-18_00:00:57,3.215,-77.538,5875.6,-1.241,15.566
604,2020-08-18_00:00:57,3.215,-77.538,8927.7,-3.781,8.583
605,2020-08-18_00:00:57,1.598,-77.457,4853.5,2.466,18.991
606,2020-08-18_00:00:57,1.679,-77.457,4684.1,3.089,21.438
607,2020-08-18_00:00:57,1.759,-77.457,4524.6,3.109,13.400
608,2020-08-18_00:00:57,1.840,-77.457,4376.4,0.000,9.930
609,2020-08-18_00:00:57,1.840,-77.457,5630.2,1.919,12.079
610,2020-08-18_00:00:57,1.921,-77.457,4241.5,0.761,16.087
611,2020-08-18_00:00:57,1.921,-77.457,5400.5,2.283,18.601
612,2020-08-18_00:00:57,1.921,-77.457,8024.6,0.000,13.100
613,2020-08-18_00:00:57,2.002,-77.457,4119.0,2.738,24.983
614,2020-08-18_00:00:57,2.002,-77.457,5189.2,3.576,23.053
615,2020-08-18_00:00:57,2.002,-77.457,7614.2,0.920,15.786
616,2020-08-18_00:00:57,2.083,-77.457,4010.1,3.012,9.852
617,2020-08-18_00:00:57,2.083,-77.457,4999.5,4.308,8.897
618,2020-08-18_00:00:57,2.245,-77.457,3838.9,1.388,3.886
619,2020-08-18_00:00:57,2.245,-77.457,4691.4,4.564,6.250
620,2020-08-18_00:00:57,2.325,-77.457,3779.2,1.981,13.235
621,2020-08-18_00:00:57,2.325,-77.457,4580.4,5.397,9.936
622,2020-08-18_00:00:57,2.325,-77.457,6391.5,3.325,4.111
623,2020-08-18_00:00:57,2.406,-77.457,3738.8,2.360,19.701
624,2020-08-18_00:00:57,2.406,-77.457,4504.7,-4.587,18.037
625,2020-08-18_00:00:57,2.406,-77.457,6236.2,1.541,9.638
626,2020-08-18_00:00:57,2.487,-77.457,3717.5,3.548,10.550
627,2020-08-18_00:00:57,2.487,-77.457,4464.9,1.208,9.002
628,2020-08-18_00:00:57,2.487,-77.457,6154.5,-5.285,11.719
629,2020-08-18_00:00:57,2.568,-77.457,3723.6,3.005,13.878
630,2020-08-18_00:00:57,2.568,-77.457,4476.2,1.668,11.168
631,2020-08-18_00:00:57,2.568,-77.457,6178.0,-4.892,0.000
632,2020-08-18_00:00:57,2.649,-77.457,3745.8,2.053,7.887
633,2020-08-18_00:00:57,2.649,-77.457,4517.7,-0.795,6.781
634,2020-08-18_00:00:57,2.649,-77.457,8262.1,-0.478,2.985
635,2020-08-18_00:00:57,2.730,-77.457,8532.8,-0.738,5.021
636,2020-08-18_00:00:57,2.810,-77.457,8913.5,-1.279,-1.000
637,2020-08-18_00:00:57,2.891,-77.457,4868.5,-0.021,6.368
638,2020-08-18_00:00:57,2.891,-77.457,6974.3,-0.481,15.925
639,2020-08-18_00:00:57,2.891,-77.457,9382.2,-4.683,9.438
640,2020-08-18_00:00:57,2.972,-77.457,4033.9,-1.545,12.661
641,2020-08-18_00:00:57,2.972,-77.457,5040.9,-1.645,13.543
642,2020-08-18_00:00:57,2.972,-77.457,7320.6,-0.793,19.663
643,2020-08-18_00:00:57,2.972,-77.457,9928.9,-1.738,10.062
644,2020-08-18_00:00:57,3.053,-77.457,4146.0,-1.700,21.492
645,2020-08-18_00:00:57,3.053,-77.457,5238.2,-0.537,21.141
646,2020-08-18_00:00:57,3.053,-77.457,7706.5,2.163,18.376
647,2020-08-18_00:00:57,3.053,-77.457,10531.8,-4.245,9.819
648,2020-08-18_00:00:57,3.134,-77.457,4271.8,-0.715,23.748
649,2020-08-18_00:00:57,3.134,-77.457,5453.2,-1.533,18.600
650,2020-08-18_00:00:57,3.134,-77.457,8126.5,-1.747,14.973
651,2020-08-18_00:00:57,3.134,-77.457,11181.5,-4.645,5.940
652,2020-08-18_00:00:57,3.215,-77.457,4410.2,0.584,15.925
653,2020-08-18_00:00:57,3.215,-77.457,5686.7,-1.364,11.227
654,2020-08-18_00:00:57,1.679,-77.376,4591.7,4.753,7.300
655,2020-08-18_00:00:57,1.679,-77.376,5986.8,-6.269,22.500
656,2020-08-18_00:00:57,1.759,-77.376,4429.4,3.676,21.112
657,2020-08-18_00:00:57,1.759,-77.376,5718.0,-2.599,19.444
658,2020-08-18_00:00:57,1.840,-77.376,4277.8,3.512,18.071
659,2020-08-18_00:00:57,1.840,-77.376,5463.0,2.439,7.833
660,2020-08-18_00:00:57,1.921,-77.376,4140.0,0.000,10.000
661,2020-08-18_00:00:57,1.921,-77.376,5227.3,2.163,9.800
662,2020-08-18_00:00:57,2.002,-77.376,4012.8,2.256,7.750
663,2020-08-18_00:00:57,2.002,-77.376,5002.8,2.560,6.727
664,2020-08-18_00:00:57,2.083,-77.376,3898.9,1.784,9.071
665,2020-08-18_00:00:57,2.245,-77.376,3716.6,3.326,10.000
666,2020-08-18_00:00:57,2.245,-77.376,4463.2,4.077,13.143
667,2020-08-18_00:00:57,2.245,-77.376,6152.3,3.567,-1.750
668,2020-08-18_00:00:57,2.325,-77.376,3651.9,2.033,15.373
669,2020-08-18_00:00:57,2.325,-77.376,4340.6,3.900,13.335
670,2020-08-18_00:00:57,2.325,-77.376,5897.9,3.716,8.563
671,2020-08-18_00:00:57,2.406,-77.376,3608.6,3.549,14.523
672,2020-08-18_00:00:57,2.406,-77.376,4257.7,1.179,13.656
673,2020-08-18_00:00:57,2.406,-77.376,5722.7,-5.475,9.254
674,2020-08-18_00:00:57,2.487,-77.376,3586.8,2.984,12.939
675,2020-08-18_00:00:57,2.487,-77.376,4215.2,2.926,12.996
676,2020-08-18_00:00:57,2.487,-77.376,5634.8,-1.072,12.541
677,2020-08-18_00:00:57,2.487,-77.376,7263.6,-4.246,1.271
678,2020-08-18_00:00:57,2.568,-77.376,3589.8,0.245,15.366
679,2020-08-18_00:00:57,2.568,-77.376,4221.1,0.630,18.066
680,2020-08-18_00:00:57,2.568,-77.376,5646.4,0.102,18.805
681,2020-08-18_00:00:57,2.568,-77.376,7282.6,-4.444,1.313
682,2020-08-18_00:00:57,2.649,-77.376,3616.4,1.691,4.085
683,2020-08-18_00:00:57,2.649,-77.376,4272.4,-1.320,4.247
684,2020-08-18_00:00:57,2.649,-77.376,5753.9,4.223,1.042
685,2020-08-18_00:00:57,2.649,-77.376,7455.4,-0.404,-0.500
686,2020-08-18_00:00:57,2.730,-77.376,7764.0,0.735,-1.342
687,2020-08-18_00:00:57,2.810,-77.376,6223.0,-3.253,7.056
688,2020-08-18_00:00:57,2.810,-77.376,8196.1,-0.628,11.000
689,2020-08-18_00:00:57,2.891,-77.376,3822.0,-3.306,12.090
690,2020-08-18_00:00:57,2.891,-77.376,4658.9,-3.049,13.597
691,2020-08-18_00:00:57,2.891,-77.376,6548.9,-1.289,18.005
692,2020-08-18_00:00:57,2.891,-77.376,8717.0,-3.565,15.599
693,2020-08-18_00:00:57,2.972,-77.376,3925.2,-3.052,17.405
694,2020-08-18_00:00:57,2.972,-77.376,4846.3,-2.026,19.446
695,2020-08-18_00:00:57,2.972,-77.376,6928.5,0.487,19.719
696,2020-08-18_00:00:57,2.972,-77.376,9309.4,-3.187,14.238
697,2020-08-18_00:00:57,3.053,-77.376,4041.7,-3.071,22.578
698,2020-08-18_00:00:57,3.053,-77.376,5053.7,-1.549,19.478
699,2020-08-18_00:00:57,3.053,-77.376,7344.1,0.112,19.224
700,2020-08-18_00:00:57,3.053,-77.376,9961.5,-3.979,7.216
701,2020-08-18_00:00:57,3.134,-77.376,4170.8,-1.727,19.818
702,2020-08-18_00:00:57,3.134,-77.376,5280.7,-3.613,16.541
703,2020-08-18_00:00:57,3.134,-77.376,7786.2,-2.251,15.132
704,2020-08-18_00:00:57,3.215,-77.376,5523.7,-4.168,13.181
705,2020-08-18_00:00:57,3.296,-77.376,5781.7,-2.675,9.100
706,2020-08-18_00:00:57,1.921,-77.295,5074.1,0.000,12.468
707,2020-08-18_00:00:57,2.002,-77.295,3921.1,1.579,12.625
708,2020-08-18_00:00:57,2.002,-77.295,4839.9,4.452,17.423
709,2020-08-18_00:00:57,2.083,-77.295,4623.3,2.453,9.800
710,2020-08-18_00:00:57,2.325,-77.295,3537.1,1.490,8.333
711,2020-08-18_00:00:57,2.325,-77.295,4117.9,2.985,5.447
712,2020-08-18_00:00:57,2.325,-77.295,5432.4,4.617,6.632
713,2020-08-18_00:00:57,2.406,-77.295,3487.9,1.714,15.031
714,2020-08-18_00:00:57,2.406,-77.295,4020.2,3.956,13.817
715,2020-08-18_00:00:57,2.406,-77.295,5222.9,4.036,14.011
716,2020-08-18_00:00:57,2.406,-77.295,6598.7,0.552,7.026
717,2020-08-18_00:00:57,2.487,-77.295,3463.7,1.933,16.871
718,2020-08-18_00:00:57,2.487,-77.295,3971.8,1.972,14.615
719,2020-08-18_00:00:57,2.487,-77.295,5118.6,4.084,13.693
720,2020-08-18_00:00:57,2.487,-77.295,6432.3,1.376,1.514
721,2020-08-18_00:00:57,2.568,-77.295,3466.3,-1.295,10.537
722,2020-08-18_00:00:57,2.568,-77.295,3977.2,-0.648,12.882
723,2020-08-18_00:00:57,2.568,-77.295,5131.1,3.424,10.004
724,2020-08-18_00:00:57,2.568,-77.295,6453.2,-0.704,9.180
725,2020-08-18_00:00:57,2.649,-77.295,3497.2,0.583,5.812
726,2020-08-18_00:00:57,2.649,-77.295,4039.0,-1.622,-1.043
727,2020-08-18_00:00:57,2.649,-77.295,5263.4,4.779,-0.303
728,2020-08-18_00:00:57,2.649,-77.295,6666.4,-2.334,-2.750
729,2020-08-18_00:00:57,2.730,-77.295,4147.2,-2.072,14.889
730,2020-08-18_00:00:57,2.730,-77.295,5492.3,-0.011,-0.222
731,2020-08-18_00:00:57,2.730,-77.295,7034.7,-1.126,-1.967
732,2020-08-18_00:00:57,2.810,-77.295,3627.8,-3.812,17.518
733,2020-08-18_00:00:57,2.810,-77.295,4294.7,-4.058,21.811
734,2020-08-18_00:00:57,2.810,-77.295,5801.6,1.828,15.555
735,2020-08-18_00:00:57,2.810,-77.295,7526.2,-2.274,16.280
736,2020-08-18_00:00:57,2.891,-77.295,3721.0,-1.311,20.898
737,2020-08-18_00:00:57,2.891,-77.295,4471.5,-3.245,26.978
738,2020-08-18_00:00:57,2.891,-77.295,6167.7,1.307,19.182
739,2020-08-18_00:00:57,2.891,-77.295,8108.1,-2.354,18.422
740,2020-08-18_00:00:57,2.972,-77.295,3829.3,-3.650,23.907
741,2020-08-18_00:00:57,2.972,-77.295,4672.2,2.290,23.624
