"Fecha hora","Aeropuerto","Tipo Informe","Informe"
"2020-09-03 15:00:00","SKBQ","METAR","METAR SKBQ 031500Z VRB02KT 9999 SCT015 SCT200 31/25 A2984 NOSIG="
"2020-09-03 16:00:00","SKBQ","METAR","METAR SKBQ 031600Z 11005KT 9999 SCT015 SCT200 30/24 A2984 NOSIG="
"2020-09-03 17:00:00","SKBQ","METAR","METAR SKBQ 031700Z 06004KT 9999 SCT015 31/23 A2981 NOSIG="
"2020-09-03 18:00:00","SKBQ","METAR","METAR SKBQ 031800Z 36005KT 300V050 9999 SCT015 31/24 A2978 NOSIG="
"2020-09-03 19:00:00","SKBQ","METAR","METAR SKBQ 031900Z 03004KT 280V090 9999 VCSH SCT015 FEW020CB 31/24 A2976 TEMPO 5000 RA RMK CB VCSH /W="
"2020-09-03 19:26:00","SKBQ","SPECI","SPECI SKBQ 031926Z VRB05KT 1000 +RA BKN010 FEW015CB 27/24 A2975 TEMPO 3000 TSRA="
"2020-09-03 19:36:00","SKBQ","SPECI","SPECI SKBQ 031936Z 32006KT 250V020 5000 1500NE -TSRA BKN010 FEW015CB 25/23 A2975 BECMG 5000 RA="
"2020-09-03 20:00:00","SKBQ","METAR","METAR SKBQ 032000Z 31006KT 270V020 9999 4000NE VCSH SCT015 FEW020CB 24/23 A2975 RETSRA BECMG 9999 NSW RMK VCSH CB/NE="
"2020-09-03 20:09:00","SKBQ","SPECI","SPECI SKBQ 032009Z VRB05KT 8000 VCSH SCT015 FEW020CB 25/23 A2974 NOSIG RMK VCSH CB/NE="
"2020-09-03 21:00:00","SKBQ","METAR","METAR SKBQ 032100Z VRB02KT 9999 SCT015 BKN200 26/24 A2973 NOSIG="
"2020-09-03 22:00:00","SKBQ","METAR","METAR SKBQ 032200Z 31003KT 9999 SCT015 BKN200 27/25 A2974 NOSIG="
"2020-09-03 23:00:00","SKBQ","METAR","METAR SKBQ 032300Z 33004KT 260V010 9999 FEW015 SCT200 27/25 A2975 NOSIG="
"2020-09-04 00:00:00","SKBQ","METAR","METAR SKBQ 040000Z 34003KT 9999 FEW015 SCT200 27/25 A2978 NOSIG="
